ID;SCORE2;SCORE3;SCORE4;SCORE5;SCORE6;COMPONENTE1;COMPONENTE2;COMPONENTE3;GRUPO2;GRUPO3;GRUPO4;GRUPO5
3231.0;2.5;4.0;0.0;0.0;0.0;-0.5435624004332283;0.19146884935666036;-0.08486102441012229;1;2;3;2
3232.0;4.5;6.25;0.0;0.0;0.0;-0.6323587743519719;0.6648552375807614;-0.18177647338228053;1;2;3;2
3233.0;4.75;5.0;0.0;0.0;0.0;-0.6026371800924801;0.5907290963936165;-0.2909018259607091;1;2;3;2
3234.0;0.5;0.0;0.0;0.0;0.0;-0.409620081108944;-0.4342509074916313;-0.09826127834762857;1;1;1;0
3235.0;4.5;5.625;0.0;0.0;0.0;-0.617024491888869;0.6104550978399529;-0.22088478929108063;1;2;3;2
3236.0;4.833333333333333;6.625;0.0;0.0;0.0;-0.6490835091605358;0.7437642749760025;-0.19722125948386893;1;2;3;2
3238.0;2.8333333333333335;6.375;0.0;0.0;0.0;-0.6156853452172548;0.4444954963336435;0.02716727116901957;1;2;3;2
3239.0;2.8333333333333335;3.9285714285714284;0.0;0.0;0.0;-0.5502668493465595;0.23152612153278684;-0.1278974180197719;1;2;3;2
3240.0;2.3333333333333335;0.0;0.0;0.0;0.0;-0.4379943945688768;-0.17984805236317986;-0.31704723432679904;1;1;1;0
3241.0;4.75;6.75;0.0;0.0;0.0;-0.6538102741585294;0.7430978577903357;-0.17837043660097762;1;2;3;2
3242.0;3.75;3.4;0.0;0.0;0.0;-0.5502112729052226;0.3127130907300228;-0.2708333168845278;1;2;3;2
3243.0;3.25;7.125;0.0;0.0;0.0;-0.6441697450606634;0.5676158376479681;0.025709295426626644;1;2;3;2
3245.0;2.25;5.0;0.0;0.0;0.0;-0.5740815026670631;0.2438756363358895;0.011169041222363008;1;2;3;2
3246.0;1.3333333333333333;4.8;0.0;0.0;0.0;-0.556514253209566;0.0992751302236456;0.1086086653551492;1;2;3;0
3247.0;0.0;4.55;0.0;0.0;0.0;-0.5318359138341561;-0.1074929037283561;0.25285117394173073;1;1;1;0
3248.0;2.125;1.6666666666666667;0.0;0.0;0.0;-0.484040110510668;-0.06364122709350742;-0.18481621157549272;1;2;3;0
3249.0;3.75;1.9;0.0;0.0;0.0;-0.513308542516101;0.18215216547254032;-0.3647302031731489;1;2;3;2
3250.0;0.9;2.5;0.0;0.0;0.0;-0.4905538100096225;-0.1610655489396571;0.015365091420446689;1;1;1;0
3251.0;4.0;6.333333333333333;0.0;0.0;0.0;-0.6372306704643551;0.602788037295739;-0.1130089686868983;1;2;3;2
3252.0;3.6666666666666665;1.0;0.0;0.0;0.0;-0.4894114285470461;0.09224910927978958;-0.4112947309002282;1;2;3;2
